type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,17013000,0,110,0,0,17.661476,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -6 8 -6 8 -6 8 -6 8 -5 9 -4 9 -4 9 -3 9 -3 8 -3 9 -3 8 -3 8 -3 8 -3 7 -2 8 -2 7 -2 6 -2 6 -2 6 -2 5 -2 5 -2 4 -2 4 -3 4 -3 4 -2 0 0 3 -3 2 -3 2 -3 2 -3 2 -3 1 -3 1 -3 0 -3 0 -4 0 -3 -1 -3 -1 -3 -2 -4 -2 -3 -2 -3 -3 -4 -4 -3 -4 -3 -5 -4 -4 -3 -5 -4 -6 -3 -6 -4 -7 -3 -7 -3 -7 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,17013326,0,110,0,0,17.700779,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 3 8 4 8 4 9 4 8 5 8 5 8 5 7 6 7 5 6 5 7 6 7 6 6 6 5 6 5 5 6 5 5 5 4 5 4 4 4 4 4 4 3 3 3 3 3 3 3 2 4 2 0 0 3 1 3 0 3 0 3 0 3 0 3 -1 2 -1 2 -1 2 -2 2 -2 2 -2 2 -3 1 -3 1 -3 1 -4 0 -5 0 -5 0 -5 0 -6 -1 -5 -1 -7 -2 -6 -1 -7 -2 -7 -2 -8 -2 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,17013562,0,110,0,0,17.736791,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -11 -2 -11 -3 -11 -2 -12 -1 -12 -1 -12 0 -11 0 -11 0 -11 1 -10 0 -11 0 -10 1 -10 1 -10 1 -9 1 -9 1 -8 1 -7 1 -7 1 -7 1 -7 0 -7 0 -6 0 -6 -1 -6 -1 -5 0 0 -2 -5 -1 -5 -2 -4 -2 -4 -2 -4 -3 -4 -3 -3 -3 -3 -3 -2 -3 -2 -4 -1 -4 -1 -4 -1 -4 0 -4 1 -5 1 -5 2 -5 2 -6 2 -5 3 -6 3 -6 3 -6 4 -7 5 -7 5 -7 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18374681,0,110,0,0,18.771052,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -6 -9 -7 -9 -7 -10 -7 -8 -8 -8 -8 -8 -8 -7 -9 -7 -8 -6 -9 -7 -9 -7 -9 -6 -9 -6 -9 -5 -10 -7 -9 -6 -9 -5 -8 -5 -9 -5 -8 -5 -8 -5 -8 -4 -7 -5 -8 -5 -7 -5 -7 0 0 -5 -6 -5 -6 -6 -6 -6 -5 -5 -5 -6 -5 -6 -5 -6 -5 -6 -4 -6 -4 -6 -4 -5 -4 -6 -3 -6 -3 -6 -2 -6 -2 -6 -2 -6 -1 -6 -2 -5 -1 -6 -1 -5 -1 -5 0 -6 1 -6 1 -5 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18438225,0,110,0,0,18.834558,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 4 -10 4 -10 3 -11 4 -11 3 -11 2 -11 2 -10 1 -11 2 -10 1 -12 1 -11 1 -11 0 -11 0 -10 -1 -11 0 -10 0 -9 -1 -9 -1 -9 -1 -9 -1 -8 -1 -9 -1 -9 0 -9 0 -9 0 0 0 -8 1 -7 1 -8 1 -7 1 -8 1 -7 2 -7 1 -7 1 -6 2 -6 1 -7 2 -6 2 -6 2 -6 2 -5 3 -5 3 -5 3 -5 3 -5 3 -4 3 -4 3 -3 3 -3 4 -3 5 -3 4 -2 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18443545,0,110,0,0,18.874418,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 0 10 1 11 1 11 1 11 2 11 2 11 3 10 4 10 4 10 4 11 4 10 3 10 5 9 5 9 5 10 4 9 5 8 5 8 5 8 5 7 5 7 4 7 4 8 4 8 3 8 3 0 0 7 2 7 2 8 2 7 1 7 2 7 2 7 2 7 1 6 1 6 1 7 0 6 1 6 0 6 -1 6 -1 6 -2 6 -1 5 -2 5 -3 5 -2 5 -3 5 -3 5 -3 5 -4 4 -4 4 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18481098,0,110,0,0,18.910148,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 5 -7 4 -8 4 -9 4 -8 3 -8 3 -9 3 -9 2 -8 3 -8 2 -9 3 -9 2 -9 2 -9 2 -8 1 -9 2 -8 1 -8 1 -8 1 -8 1 -7 1 -7 1 -7 1 -7 1 -7 2 -7 2 0 0 -6 1 -6 2 -6 2 -5 2 -6 2 -6 2 -6 2 -5 2 -5 2 -5 2 -5 3 -5 2 -4 2 -4 3 -4 3 -4 3 -3 3 -3 3 -3 3 -2 3 -3 3 -2 3 -1 3 -1 4 -1 4 0 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18514960,0,110,0,0,18.966694,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -7 -6 -6 -6 -6 -7 -8 -6 -7 -6 -8 -5 -8 -4 -8 -4 -8 -4 -8 -4 -9 -4 -8 -4 -9 -4 -8 -3 -9 -4 -8 -3 -8 -2 -7 -3 -8 -3 -8 -2 -7 -3 -7 -2 -7 -3 -7 -3 -7 -3 -7 0 0 -3 -6 -3 -6 -4 -7 -4 -5 -3 -6 -4 -6 -4 -6 -3 -5 -3 -5 -3 -5 -4 -5 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -3 -4 -3 -4 -3 -4 -2 -4 -3 -4 -2 -5 -2 -5 -1 -5 -1 -5 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18648929,0,110,0,0,19.45298,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -9 6 -9 6 -9 7 -9 7 -8 8 -8 8 -8 9 -7 8 -7 8 -6 9 -8 8 -7 8 -7 8 -7 8 -5 9 -6 8 -5 8 -5 7 -5 7 -5 7 -4 7 -5 7 -4 6 -5 6 -6 6 -5 0 0 6 -5 5 -5 5 -6 4 -5 4 -5 5 -5 4 -5 4 -5 3 -5 3 -5 3 -6 3 -5 2 -6 2 -5 2 -6 1 -6 1 -6 1 -6 0 -6 0 -5 0 -6 -1 -6 -1 -6 -2 -6 -2 -6 -2 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-51,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,18652627,0,110,0,0,19.84927,128,[110 96 6 0 0 0 0 0 0 0 0 0 -3 -29 -2 -29 -2 -29 -2 -30 0 -30 1 -31 2 -30 3 -30 3 -29 4 -28 5 -30 5 -28 6 -28 6 -27 6 -26 5 -26 6 -25 6 -23 5 -24 6 -23 5 -22 5 -22 4 -20 4 -22 3 -20 3 -21 0 0 2 -19 1 -19 1 -19 0 -17 0 -18 -1 -18 -2 -17 -2 -17 -3 -15 -3 -16 -4 -16 -4 -14 -5 -13 -5 -14 -6 -13 -7 -13 -7 -12 -8 -11 -9 -10 -9 -10 -10 -9 -10 -8 -11 -8 -12 -7 -12 -6 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18653073,0,110,0,0,19.131614,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 7 5 8 5 8 5 8 4 9 3 9 3 9 2 9 2 9 2 8 3 9 3 9 2 9 2 9 1 9 2 9 1 8 1 7 1 8 1 8 0 7 1 7 0 7 1 7 2 7 2 6 0 0 2 6 2 6 2 6 2 5 2 6 2 5 2 5 2 4 2 4 2 4 3 3 2 4 3 3 3 3 3 3 3 2 4 2 3 2 3 1 3 1 4 1 4 1 4 0 4 -1 4 -1 4 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-56,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18689610,0,110,0,0,19.164085,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -7 4 -7 4 -6 4 -8 5 -6 5 -6 5 -6 6 -6 5 -6 5 -5 6 -6 5 -6 6 -5 6 -5 6 -4 6 -5 6 -4 5 -4 5 -4 5 -4 5 -3 5 -4 5 -3 5 -4 5 -4 5 -4 0 0 4 -4 4 -4 4 -4 3 -4 4 -4 4 -4 3 -4 3 -4 2 -4 2 -3 2 -4 2 -4 2 -4 1 -4 2 -4 1 -5 1 -5 0 -4 0 -5 0 -5 0 -5 -1 -4 0 -4 -1 -5 -1 -5 -2 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-56,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18813516,0,110,0,0,19.209854,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 6 10 6 10 6 10 7 9 7 8 8 8 8 7 8 7 8 7 9 8 8 8 8 7 9 7 9 6 9 7 8 6 8 5 8 5 8 5 8 5 8 5 7 4 7 6 7 6 7 6 6 0 0 5 5 5 5 6 5 5 4 5 5 5 5 5 5 5 4 5 3 5 3 6 2 5 3 5 2 5 2 5 2 5 1 6 1 5 1 5 0 5 0 5 0 5 -1 5 -1 5 -2 4 -2 4 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18814796,0,110,0,0,19.243401,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -12 3 -12 3 -12 4 -13 3 -12 5 -12 5 -11 6 -10 5 -10 5 -10 6 -11 6 -10 6 -10 6 -10 6 -9 6 -10 6 -9 5 -8 5 -8 5 -9 5 -8 4 -8 5 -7 5 -9 4 -9 4 -8 0 0 3 -7 2 -8 2 -8 2 -7 3 -8 2 -8 2 -8 2 -7 1 -7 1 -7 0 -7 1 -7 0 -6 0 -6 0 -6 -1 -6 -1 -6 -1 -6 -2 -6 -2 -5 -2 -6 -3 -6 -3 -5 -4 -5 -3 -5 -4 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18816079,0,110,0,0,19.288343,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 3 -12 3 -12 3 -13 2 -13 1 -13 1 -13 1 -13 0 -12 0 -12 -1 -13 0 -12 0 -12 -1 -12 -1 -11 -2 -12 -1 -11 -1 -10 -1 -10 -2 -10 -1 -10 -1 -9 -1 -10 -1 -10 0 -9 0 -9 0 0 0 -9 1 -9 1 -8 1 -8 1 -8 1 -8 1 -7 2 -7 1 -7 1 -6 2 -7 2 -6 2 -6 2 -5 3 -5 3 -5 3 -4 4 -4 3 -5 3 -3 3 -4 4 -3 4 -3 4 -2 5 -2 5 -2 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-52,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,18817572,0,110,0,0,19.328053,128,[110 96 6 0 0 0 0 0 0 0 0 0 6 -2 24 -16 21 -1 17 6 25 0 23 0 21 2 20 0 20 -1 21 0 19 -2 19 0 19 1 19 2 12 0 15 -4 14 -5 15 4 16 -2 13 -4 15 2 16 -5 16 0 14 -6 13 -6 13 -5 0 0 11 -7 12 -6 11 -7 10 -7 10 -8 10 -9 9 -8 8 -8 7 -8 7 -8 6 -9 6 -9 5 -9 4 -9 3 -9 2 -9 2 -10 1 -10 0 -10 0 -9 -1 -9 -2 -9 -3 -9 -4 -9 -5 -8 -5 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18981889,0,110,0,0,19.378245,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 12 1 13 0 13 1 14 -1 13 -1 13 -1 13 -2 12 -2 12 -2 12 -1 13 -1 13 -2 13 -2 13 -3 12 -2 12 -3 12 -3 10 -3 11 -3 10 -3 10 -3 9 -2 9 -2 10 -1 10 -1 9 0 0 0 8 0 8 0 9 1 7 0 7 0 7 0 7 0 6 1 5 1 5 2 5 1 5 2 4 2 4 1 3 2 3 2 3 2 2 2 1 2 1 2 1 2 0 2 0 2 -1 2 -2 2 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18984137,0,110,0,0,19.415514,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 11 -5 12 -5 12 -5 13 -5 12 -7 11 -7 11 -7 11 -7 11 -7 10 -7 12 -7 11 -8 11 -8 10 -8 9 -8 10 -7 9 -7 9 -7 8 -7 9 -7 8 -6 8 -7 7 -6 8 -6 8 -5 8 0 0 -5 7 -4 7 -3 8 -3 7 -3 7 -3 6 -3 6 -3 6 -2 5 -2 5 -1 6 -2 5 -1 5 0 4 0 4 0 4 1 4 1 3 0 3 1 2 1 2 2 1 2 1 2 1 2 0 2 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-55,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,18985411,0,110,0,0,19.472494,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 6 9 6 9 6 10 7 9 7 9 8 9 8 8 8 8 8 7 7 9 8 8 8 8 8 7 8 6 8 8 8 7 8 6 7 6 8 6 7 5 7 5 6 5 6 6 6 6 6 6 5 0 0 6 4 6 4 6 4 5 3 6 4 5 3 5 3 5 2 5 2 4 2 5 1 4 1 4 1 4 0 4 0 4 -1 3 -1 3 -1 2 -2 2 -2 2 -2 1 -2 1 -3 1 -3 0 -3 0 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-56,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19021860,0,110,0,0,19.559468,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 9 -5 9 -5 9 -5 10 -6 9 -6 9 -7 8 -7 8 -7 8 -6 8 -7 9 -7 8 -7 8 -7 8 -7 7 -7 8 -7 7 -7 6 -7 7 -6 6 -6 6 -6 6 -6 5 -6 6 -5 6 -5 5 0 0 -4 5 -3 5 -3 6 -2 4 -3 5 -2 5 -2 5 -2 4 -1 4 -2 3 -1 4 -1 3 0 3 0 3 0 2 1 2 1 2 2 2 1 1 1 1 2 1 2 1 3 1 3 0 3 0 3 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-60,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19458837,0,110,0,0,19.855194,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 5 4 5 4 5 4 5 4 6 4 6 4 6 3 7 4 6 3 6 4 6 4 6 3 6 3 6 3 6 4 6 3 6 2 6 2 5 2 5 2 5 2 4 2 5 2 4 3 4 3 4 0 0 3 3 2 3 3 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 1 1 1 0 1 0 0 0 0 0 0 -1 -1 -1 -1 -2 -1 -1 -1 -2 -2 -2 -2 -2 -3 -2 -3 -3 -3 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19470858,0,110,0,0,20.13295,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 1 6 1 6 1 7 1 6 1 7 2 7 2 6 2 7 2 6 2 7 2 7 2 7 2 7 2 6 2 7 2 6 2 5 2 6 2 5 2 5 2 5 1 4 2 5 1 5 1 4 1 0 0 4 0 4 0 4 0 3 0 3 -1 3 -1 3 -1 2 -1 2 -1 2 0 2 -1 1 -1 1 -1 1 -1 1 -1 0 -1 -1 -1 -1 -1 -1 -1 -2 -1 -2 -1 -3 -1 -3 -1 -4 -1 -4 -1 -4 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19471103,0,110,0,0,20.231470,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -5 -5 -6 -5 -5 -6 -6 -5 -6 -5 -6 -5 -6 -5 -7 -5 -6 -5 -6 -6 -7 -5 -6 -5 -7 -5 -6 -4 -7 -5 -7 -5 -7 -4 -6 -4 -6 -4 -6 -3 -5 -3 -5 -3 -5 -4 -5 -4 -4 -4 -5 0 0 -3 -4 -4 -3 -4 -3 -3 -3 -3 -3 -3 -2 -3 -2 -3 -2 -3 -2 -3 -2 -3 -1 -2 -1 -2 -1 -2 -1 -2 -1 -1 0 -1 0 0 0 0 0 0 0 0 0 1 1 2 1 2 2 2 1 3 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19471357,0,110,0,0,20.430943,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 5 4 5 3 5 3 6 3 6 4 6 3 6 3 6 3 6 2 6 4 7 3 6 2 7 3 6 2 6 3 6 2 6 2 6 2 6 2 5 1 5 2 5 1 5 2 5 2 4 2 4 0 0 2 3 2 3 2 3 2 2 2 3 2 2 2 2 1 2 2 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 -1 0 -1 -1 -2 -1 -1 -1 -2 -2 -2 -2 -3 -3 -3 -3 -3 -3 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19471807,0,110,0,0,20.610842,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -3 -7 -3 -7 -3 -7 -3 -7 -3 -7 -4 -7 -4 -7 -5 -7 -4 -6 -4 -7 -5 -7 -5 -7 -5 -7 -5 -6 -5 -7 -5 -6 -5 -6 -5 -5 -4 -5 -4 -5 -4 -5 -3 -4 -4 -5 -3 -5 -3 -5 -3 0 0 -4 -3 -4 -2 -4 -2 -4 -2 -4 -1 -4 -2 -4 -1 -3 -1 -3 -1 -3 -1 -3 -1 -2 -1 -2 -1 -2 0 -2 0 -1 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 2 1 3 1 3 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19472609,0,110,0,0,20.813625,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -3 6 -3 6 -4 6 -4 6 -4 6 -3 7 -2 6 -2 6 -2 6 -2 7 -3 7 -3 7 -3 7 -3 7 -2 7 -2 6 -2 6 -1 5 -2 6 -2 5 -1 5 -2 5 -1 5 -2 5 -2 4 -2 0 0 3 -2 3 -2 3 -2 3 -2 3 -2 2 -2 2 -2 2 -2 2 -2 1 -2 1 -2 1 -2 0 -2 0 -1 0 -1 0 -1 -1 -1 -1 -1 -2 -1 -1 0 -2 0 -3 0 -3 0 -3 1 -3 1 -4 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-61,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19472953,0,110,0,0,20.948509,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -2 6 -2 6 -2 7 -3 7 -2 7 -2 7 -1 7 -1 7 -1 6 -1 7 -1 7 -1 7 -1 7 -1 7 -1 7 -1 6 0 6 0 6 -1 6 0 5 0 5 -1 5 0 5 -1 5 -1 4 -1 0 0 4 -1 3 -2 4 -2 3 -2 3 -2 3 -2 3 -2 2 -2 2 -2 2 -2 1 -2 1 -1 0 -2 0 -1 0 -1 0 -1 0 -1 0 0 -2 -1 -1 0 -2 0 -3 0 -3 0 -3 1 -4 1 -4 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-62,11,1,0,1,1,1,0,0,0,0,-97,0,8,1,19623299,0,110,0,0,21.126632,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -5 4 -5 4 -6 4 -6 5 -5 5 -5 5 -5 5 -5 5 -5 5 -5 5 -5 5 -5 6 -5 5 -5 6 -4 5 -4 5 -4 5 -3 5 -4 5 -4 5 -3 4 -4 4 -3 4 -4 3 -4 3 -3 0 0 2 -3 2 -3 2 -4 1 -3 2 -3 1 -3 1 -3 1 -3 1 -3 0 -2 0 -2 0 -2 0 -2 -1 -1 -1 -1 -1 -1 -1 -1 -2 0 -2 -1 -2 0 -3 0 -3 0 -3 1 -4 2 -4 2 -4 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20838452,0,110,0,0,21.234888,128,[110 96 6 0 0 0 0 0 0 0 0 0 -29 -8 -31 -9 -31 -10 -32 -10 -32 -11 -33 -13 -33 -14 -33 -16 -31 -15 -31 -15 -34 -15 -32 -14 -32 -15 -31 -14 -30 -16 -30 -14 -29 -14 -27 -14 -27 -14 -26 -13 -24 -13 -23 -11 -23 -11 -23 -9 -22 -7 -22 -7 0 0 -19 -6 -19 -4 -19 -3 -17 -2 -16 -2 -15 -2 -14 -1 -14 -1 -12 0 -12 1 -10 1 -8 0 -7 0 -5 2 -2 2 1 1 2 3 3 2 7 5 6 2 10 3 13 0 13 1 17 -3 20 0 20 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20841448,0,110,0,0,21.309710,128,[110 96 6 0 0 0 0 0 0 0 0 0 28 8 29 9 29 8 28 9 27 12 30 14 32 14 31 15 30 14 29 16 31 16 29 15 29 17 27 16 26 17 27 14 25 15 24 15 24 15 24 14 21 12 21 11 19 11 21 10 19 8 18 8 0 0 17 6 17 4 16 3 15 3 15 2 15 2 13 1 12 0 10 0 10 0 9 -1 7 -1 5 -2 3 -2 2 -2 0 -3 -2 -3 -3 -4 -6 -3 -7 -4 -10 -4 -12 -5 -14 -5 -17 -5 -18 -5 -21 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-59,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20844055,0,110,0,0,21.349775,128,[110 96 6 0 0 0 0 0 0 0 0 0 2 -26 4 -28 4 -28 5 -30 5 -29 8 -31 10 -29 10 -29 11 -29 10 -28 9 -31 9 -29 10 -29 9 -27 11 -26 9 -26 10 -25 8 -23 9 -24 10 -22 9 -21 8 -20 6 -19 4 -20 3 -19 4 -19 0 0 3 -17 1 -16 1 -16 0 -14 0 -15 0 -14 0 -12 -1 -12 -1 -10 -2 -10 -3 -9 -2 -7 -3 -5 -3 -5 -2 -3 -3 -1 -2 1 -3 2 -3 5 -3 5 -3 8 -3 10 -3 11 -2 14 -2 16 -2 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-59,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20845981,0,110,0,0,21.392794,128,[110 96 6 0 0 0 0 0 0 0 0 0 -25 -9 -28 -10 -27 -10 -28 -11 -27 -11 -29 -14 -28 -14 -27 -16 -26 -15 -26 -15 -28 -16 -26 -15 -26 -17 -25 -15 -24 -16 -23 -14 -23 -14 -21 -14 -21 -14 -20 -13 -19 -13 -19 -11 -17 -10 -19 -9 -18 -8 -18 -8 0 0 -16 -6 -15 -4 -15 -4 -14 -3 -14 -3 -13 -2 -12 -2 -12 -2 -10 -1 -9 -1 -9 0 -7 0 -6 1 -4 1 -3 1 -1 2 0 2 2 2 4 4 5 3 7 4 9 4 11 4 14 4 15 4 17 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20849902,0,110,0,0,21.438531,128,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -20 -19 -22 -18 -22 -20 -24 -18 -24 -19 -27 -17 -26 -16 -27 -15 -27 -17 -26 -19 -27 -17 -25 -16 -26 -16 -25 -14 -25 -14 -24 -14 -24 -12 -22 -13 -22 -12 -21 -12 -20 -11 -18 -12 -17 -13 -16 -13 -15 -13 -15 0 0 -12 -12 -12 -11 -12 -11 -11 -9 -11 -9 -11 -8 -10 -7 -9 -6 -8 -5 -8 -5 -8 -3 -6 -2 -5 -1 -3 -1 -2 0 -1 1 0 3 2 3 3 6 4 5 6 7 8 7 10 8 13 9 14 9 16 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20851763,0,110,0,0,21.490209,128,[110 96 6 0 0 0 0 0 0 0 0 0 6 -30 7 -32 7 -33 8 -34 9 -33 11 -35 11 -34 13 -33 11 -33 13 -32 14 -34 13 -31 14 -31 13 -30 14 -29 11 -30 12 -28 12 -27 12 -27 10 -25 10 -24 8 -23 8 -22 7 -23 6 -21 5 -21 0 0 4 -19 2 -18 1 -17 1 -16 1 -16 0 -15 0 -14 -1 -13 -2 -11 -1 -10 -2 -9 -2 -8 -2 -5 -3 -4 -3 -2 -3 0 -3 2 -4 4 -4 7 -3 8 -3 10 -2 12 -3 14 -2 17 -2 18 -2 21 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,3C:61:05:0C:11:ED,-58,11,0,0,0,0,0,0,0,0,0,-97,0,8,1,20866245,0,110,0,0,21.532218,128,[110 96 6 0 0 0 0 0 0 0 0 0 22 13 24 14 23 14 26 15 23 16 25 19 24 19 23 21 22 20 22 20 24 20 23 20 22 21 21 19 20 21 20 19 20 19 17 18 18 19 17 18 16 18 16 15 14 14 17 14 16 12 16 12 0 0 14 10 14 9 15 7 12 6 13 6 12 6 11 5 10 4 9 3 9 2 8 1 7 1 5 -1 4 -1 3 -2 2 -3 0 -3 -1 -5 -2 -5 -4 -6 -6 -7 -7 -8 -9 -9 -11 -10 -12 -10 -15 -11 0 0 0 0 0 0 0 0 0 0 ]
